"business_id","is_open","name","review_count","stars"
"Fd25lEnclIwyWlSRgkbRfg","0","Bridge Ten Brasserie","29","4.0"
"hZzwkAJG92KkszWO8PoOQA","0","Fernando's","7","4.0"
"ABiwctEu-OZ8YsVc5lnLZQ","1","Champions Club","11","3.5"
"tBecXDdDmboDVwUu4kmOiA","1","Nick's Place","10","3.5"
"RMn2euwrbfu6fpomjf31qw","1","Subway","4","2.5"
"jjullAo_5_q3x3yagyLmMA","0","Miller's Seafood House","16","2.5"
"QbLCALa347d6D09WJ37HXQ","0","Real McCoy Sandwich Shop","10","4.5"
"evWjIBX1XbGHVfs6x3dr0Q","1","Pirollo's Delicatessen & Take-Out","5","5.0"
"qvwf01a-p26UBkrE5k-gDg","0","Nancy's Restaurant","3","3.5"
"88Mq2edCXyXRtjmY_Vkarg","1","Rico's Restaurant","41","4.0"
"sMzNLdhJZGzYirIWt-fMAg","1","Sienna Mercato","632","4.0"
"by7BOr074_BKz7hkRIi9WQ","1","Sammy's Place","9","4.0"
"geVM8YqBzb_8kXR2Z0YsCA","1","Cornerstone Restaurant & Bar","107","3.5"
"XfgHILSTiFuoK69Z4KOcJg","1","Newman & Marleys","4","5.0"
"pv__91LMXAbNX50NgeO55g","1","Sumi's Cakery","67","4.5"
"H9OjeHsGra2utILaHwJfGw","0","Cent Anni's","5","3.0"
"M-qtsg3fVoG6sWBrDz4-6w","1","Pizza Parma","45","3.0"
"k3WyM7vM-4nKxJQaFBdwJA","0","The Italian Bread Place & Deli","15","4.5"
"lK_iVjCur58if_XcbENGqg","1","Don Campiti's Pizzeria","49","4.0"
"gbDZhohLAOL1ufdVWHMTxQ","1","Pizza Hut","8","2.0"
"SYRHkzfM3E2Pa9fq3T0WTQ","0","PD's Pub","3","2.5"
"DTTOMeTryTbegANpF4JPsA","1","Subway","3","1.5"
"gVr5mL60az3_rxjJwRDN9w","0","Blue Grotto Pizza","14","4.0"
"hZj2HCiLae5-AxIp0im6lQ","1","Route 28 Bar & Grille","4","3.0"
"otYQC14mx2XGcPKyVuvyMA","1","Eat'n Park","18","3.5"
"eC0iLr5RxpZPmJ6NGSqijA","1","Umi","127","4.0"
"2dNjePYVp2AVei4ZoSDaaA","1","The Goldmark","20","3.5"
"52CTwAiIZBzAU4dxdazXkw","0","Club Colony","3","4.0"
"f2FfutZhb4F-m1Ob0EdYaw","1","China Palace","103","3.0"
"0dRqzEG9-2QNnvJtdpdDZw","1","Panera Bread","38","3.0"
"8zK23kKaEjM2NgGmAcmMsA","0","Cassis","5","3.0"
"WIlzuoVUtf_7qGmobv9SRA","0","Chili Noodle Corner","16","3.5"
"3PDQyGDyNitVsFj6_dYtcA","1","King's Hometown Grille","11","2.5"
"lTxZFiWEd2NNF4Eh7_mlRg","1","Kassab's","101","4.0"
"trioKWMz0NsM9v4cqmUQkg","1","Vocelli Pizza","5","3.0"
"iDuwJjTE5Sw_bb3aFSTBCg","1","Subway","3","2.0"
"6RbCJLiwNYwS6ab9vzD_zg","1","Pitaland","75","4.5"
"LdJljAqDu3UcIZldHcvJSQ","0","Emiliano's Restaurante & Cantina","20","3.0"
"NW4mtw2cS1PeJQDK2J_wfQ","1","Tailgaters Bar & Grill","11","3.0"
"hHgSUnDB9yIrxUEMSmsdoQ","1","Piada Italian Street Food","138","4.0"
"wXNHLkDkh0HKGJeYVnpafQ","1","Angelo's Pizzeria","67","4.0"
"KqZRO_ZdCQ40fGrMsUow7Q","1","Linden Grove","5","4.0"
"X2f2s37_cFKo4xpzGFqk1w","1","Hokkaido Seafood Buffet","194","3.5"
"uO_OX2DXmzo2c72YpbXe1A","1","Pusadee's Garden","298","4.0"
"SuMi4hxed5qk-M8IklFg8Q","1","BJ's Restaurant & Brewhouse","208","3.0"
"C3Z5nHWtpalpMJDWWqurcw","0","Max & Erma's","12","2.5"
"-CfqFIH6rxUxJL9gR-k_XA","1","Dunkin' Donuts","28","2.5"
"_6C-yZCmIyOmPESJbwyaSQ","1","Gluten Free Goat Bakery","28","4.5"
"nbKdzlGl5Rl6lB8F5g97ag","1","Gary's Restaurant","13","4.5"
"9gNko6cFCMZbvy1zhJ7-Xg","0","Fukuda","55","4.0"
"FZpyIiCAsr7Twkw4tQeqPA","1","Olive Garden Italian Restaurant","36","3.0"
"Zp2vJfHciG9IiXfmtH5Wdw","1","Beta Bites","56","4.0"
"g6OnbXvrky8HTtRFWVL_bQ","0","KFC","3","1.5"
"vg55SAkrEmuHpWfIMtJjBQ","1","Legume","337","4.5"
"WnuRPyTEvILZKCAPk2UwYQ","1","Wendy's","9","2.5"
"FKQUxOfW_W5R4OTut4G1Vw","1","Peppi's","33","4.0"
"zzwhN7x37nyjP0ZM8oiHmw","1","Carmody's Grille","37","4.0"
"MKmxhIHTdJduU0FFMRdfqA","1","Bishop's Corner Café","11","4.5"
"ziJsGjXvidzZWC1I0-SOSg","0","Habitat Restaurant","147","3.5"
"GEpavUjzVf5ATsGYkPu0WA","1","Orbis Caffe","44","3.5"
"LXlKLpKEIQt5thh_pBdbIA","0","Brik Room","3","3.5"
"stD-LTFFwlmBdzU-0aBntw","1","Little Nipper's Pizza II","37","3.5"
"xCcg7KsIxRpYp0-Hxo0prw","0","La Cucina Flegrea Regional Italian Cuisine","6","3.0"
"FxLfqxdYPA6Z85PFKaqLrg","0","Pazzo","28","2.5"
"uXft-y53ujmlAt0SH-5KYg","1","Lindos Restaurant","42","3.5"
"9_B3nY3KlHW1WDvOeMk9GA","1","The Other Place","17","4.5"
"0PtNw7RgF4JFcPyP-LqZ_Q","1","Joe & Pie Cafe Pizzeria","27","3.5"
"-WVF5DKZeEWlMK8Cucto-A","1","Savoy","124","3.5"
"iY35AnV-Rf4nY81qkiMLag","1","Little Bangkok In the Strip","111","4.0"
"a7xD9CEepfivEZAKrCEPbw","1","Wendy's","19","2.5"
"HYwbHY-srAOoH-t337DpMw","0","Tusca Restaurant","25","2.0"
"9vaCqmQ56EtUyj6PV8_D8A","0","Rey Azteca","5","4.0"
"pVx6DHah5GgEPNOioUZlKQ","1","Subway","3","3.5"
"7Nz_04fXn8L-u5L6hyLGvQ","1","Arby's","7","2.5"
"3ybsKWA03f16v4OPC0jApg","1","Wings & a Prayer","3","5.0"
"zR8n9zX3AMcksUI641DjfQ","1","Deli On North Avenue","22","4.5"
"t6LKeb5gNSeqri1JqOPZow","1","Subway","3","4.5"
"gfoz8396be8brUupIPEHvw","0","Johnny O's Bar & Grille","14","2.5"
"z7ns1g4S82kaBdIAC_RMRw","1","Subway","5","3.0"
"9xweM3L_Wva9wOctUeABeA","1","Taco Bell","4","2.5"
"Ac-DbrST8bF9Cpge5D9_Cg","1","Pho Kim 88","126","4.0"
"mKoi3QV2d45Qm3iWt1aa3w","1","The Doner Kebab House","4","3.5"
"lo-GEcfXVGrDSDLtR5gI5w","1","Veltre's Pizza","26","4.5"
"EWswCV97BBb0ezXRZhCoOQ","1","Café Phipps","39","3.5"
"tIjoGxi2r6QvREucvQwZpA","1","The Dream BBQ","26","4.5"
"ejaUQ1hYo7Q7xCL1HdPINw","1","Church Brew Works","902","3.5"
"EP05pjuysVWn49yezbbusw","0","Bruceton Grille","16","2.0"
"tdLzywYXCOmskX95V53G5g","1","Bruegger's Bagels","14","3.0"
"uDTh-jplczxX9iv6flcrBA","1","Walid's Fish And Chicken","6","3.0"
"-S_Ln95liXJAccWi7ItUGw","0","Vocelli Pizza","6","3.0"
"keJOgdHUWFm2d08qFk3QsA","1","Patron Mexican Grill","44","3.0"
"CFBDAdWVxOhFFRTa5Fp30Q","0","The Diamond Pizza","5","3.5"
"24ZF_CY04CplqUaOu7U_aQ","0","Cross Keys Inn","6","3.5"
"qXGKYRwCR9SLgLl0g_9o5g","0","Bar Louie","118","2.5"
"6hLFmFmDKO39b9qsyeVx-A","1","The Lexus Club","3","3.0"
"jDqaz1jKdeWk_fTVCzc1Pg","0","Conflict Kitchen","154","4.5"
"_AKdBFzkl7GY-daxUCCbVA","1","P.F. Chang's","64","3.0"
"t-6tdxRaz7s9a0sf94Tguw","0","Impressionz","28","4.5"
"HfOQdfvijWVWMFgMIhVuBA","1","Tootie's Famous Italian Beef","99","4.0"
"5qtc1s-TKdgzPccKwY4SRw","0","Silk Pagoda Restaurant","15","3.0"
"usFNFsaaHFxEbnBO4FaFHA","1","Piccolo Forno","340","4.0"
"b6WRBVDieqwei4wC1rOsnA","1","Wiener World","27","3.5"
"e_wiw1wi4MKm2Wnk08xiGw","1","McDonald's","10","1.5"
"TOx5fU8QDEOVx5HpMjwpcw","1","Knossos Gyros & Sis-Kabob","21","3.5"
"tj_fehXLxdGMjyLY-mTXRg","0","Fez Grill Turkish & Mediterranean Cuisine","8","4.5"
"hs5xdulRJqHZyITnEHpJhQ","1","Mario's Pizza","18","3.0"
"3H1I31BQeHO017Sg92Cbow","1","Independent Brewing Company","114","4.0"
"e6abKOxJ2CyEwXLq2tI-yQ","1","Hough's","166","4.0"
"mPR5tFpraetedNPDACwn4A","1","McDonalds","3","2.5"
"pJxbs4qsbd9lVYiLLc6Eig","1","Moe's Southwest Grill","54","3.0"
"d1-X_lnO4e00Xso0LF9Zgw","0","Long John Silver's","3","1.0"
"4hJHSMKyKJRl50k9EM6jkA","0","Mantini's Woodfired","15","3.0"
"kYXnTyi3ucyxoswK9bvzCQ","1","Jimmy John's","34","4.0"
"IBGrQ6YUywBp1Hqu9c1LZQ","0","Bocktown Beer and Grill","196","4.0"
"VVTrM-J-3qSQv0mGJF5fbQ","1","The Backdraft Bar & Grille","12","3.5"
"EhlOUjd2dh52SV_XfoORSA","1","Sesame Inn Chinese Restaurant","69","3.5"
"LtPnsCPkCb41VG5fQr18IQ","1","Little Caesars","10","2.5"
"LZY382ncwmmYLVKUjB1SFg","1","The Pop Stop Snack Shop","4","3.5"
"uNBVnx12y-cRYSxukmTfnQ","0","Fresh Healthy Cafe","15","4.0"
"50KEvLtQl9Vv4YE1vs681Q","1","Thai Foon","147","3.5"
"f4Fwv8ClqR35p5chZWKSLQ","1","Italian Village Pizza","4","3.0"
"j-5O-Ehd2eaCHYgmTSfoRw","1","Chipotle Mexican Grill","48","3.5"
"EXF-imcOSptiuzlirPjljA","1","Oya Sushi & Korean Grill","51","4.0"
"5jSwodZ2cLIgD0SLGXYbeg","0","City Buffet & Hibachi Grill","8","2.0"
"dUpQASSr7YfrfW1sB9Y-UA","1","There Ultra Lounge","8","3.0"
"YO0wmR-mgb_2dNCSyZFoaQ","1","Domino's Pizza","18","2.0"
"scIbMKZIigMz4w5Q2SltTg","1","Carson City Saloon","37","3.0"
"QQMHSov0KBlBSfb7PXOcXg","1","Sapporo Japanese Steakhouse","17","3.5"
"_jdEeATPzBYYBM0Y9W31Bg","1","Sammy's Famous Corned Beef","39","3.5"
"VaQhUU3P4Z5A3oYPsEMbkw","1","Tazza D'oro","140","4.5"
"nk7BE6tOEdhNcbQcaEtGCw","0","Szmidt's Old World Deli","22","4.5"
"6hKY8sj-ikAQdzrkrBcvuQ","1","Cafe io","89","4.5"
"fZGTgKUNKKuOKC2tg4pQFw","1","Bangal Kabab House and Restaurant","124","4.0"
"bITJXsOT4hCqahJc1dHMDQ","0","My Big Fat Greek Gyro","23","3.0"
"zWFuGjtmzekVBTL0muNsXw","1","Applewood Smoke Burger","60","4.5"
"nmBU1vK_3pkF08guLEoUjA","0","Club Sandwich & Deli","8","4.0"
"yAWSOUNFcfobOT_FRg_7Gg","1","The Melting Pot - Pittsburgh","137","4.0"
"MEyguHG-U-Fy1qkK_Yf_FQ","1","Stuff'd Pierogi Bar","50","3.0"
"09pf_DnQV5Y5y2reoIPXlw","1","Primanti Bros.","25","3.5"
"6dDItJbFIwYCmoLZF3iTcg","1","Popeyes Louisiana Kitchen","25","2.0"
"gNMkHi3V_YZLZihhwYFPCg","1","Panera Bread","8","3.0"
"gYY9U9CXRS12O-oUFoO0cg","1","Panera Bread","32","3.0"
"x5G0GUkGnlWtM49Qe4nHog","1","Palmyra Mediterrean Cuisine","38","4.5"
"vSXum5CZEgnouVyPo5BTWA","1","Pizza 412","14","3.0"
"0VDcJitRHh5uJnkjymu_6A","0","Fox & Hound English Pub & Grille","28","2.5"
"PqBZ88vOqctCc0fRm2sXQg","0","17th Street Cafe","32","3.5"
"ivugOYd-QcXVEfnm1OyqZA","1","Beto's Pizza","162","3.5"
"zJ9NdZoehzdURLEKUKcMIg","1","Pizza Romano","23","3.0"
"ZcYBeh-_ubSsZLJA97PSLA","1","Mm Mm Pizza","11","3.5"
"HyvavSam_sME5Q3O3aR2Bg","1","Urban Hookah Lounge","9","4.0"
"K6-LBrSl_NopD2llTIKsUQ","0","Liberty Avenue Deli","4","3.0"
"JHZzncoaHhqSn1Y9q6u_Fw","0","Kanok","17","3.5"
"azE1DNVQFBU8boVbaJhj7w","1","Lidia's","398","3.5"
"hcryG9RkmK9oCELYLHukiQ","1","Supremo's Pizzeria","9","3.5"
"OQvChaBImI8X5B3aai8btg","1","Waffles Incaffeinated","386","3.5"
"9DnHnAbd5sciiBHrQs7DJA","1","The Pizza Company","21","4.0"
"pgK0mBQLth1C3DubvmWH3w","1","Silky's Sports Bar & Grill","49","3.5"
"i851zomQeoY7gbrkFcvM7Q","1","Denny's","16","2.0"
"hODnmsq1kK6eA0VLbFQOVw","1","BRAVO! Cucina Italiana","52","2.5"
"iXnHrmTw-r6LNzC2MjjrWQ","0","Casa Rasta","25","4.5"
"w-C9LX2gMSCHZzmrsHWrsg","1","Nipper's Pizzeria","17","3.0"
"iK_3WktnHa_YlbWdA0Axkw","1","Korea Garden","89","3.5"
"VXKIx4WUGw3jNad0BOcFYQ","1","DeMore's Pizzeria","18","4.0"
"jTFq_9_eOTwLxI0h6qEtFQ","1","J Clark's","18","3.0"
"wKlH90YB5RYFvJ8N3pstVw","1","Union Standard","82","4.0"
"lvZOJWiwNymeBhOAgoy11w","1","Fossil Fuels Café","3","3.5"
"-N94ldMGlQw_SHdfm2pi_A","0","Kayla's Cafe","5","3.5"
"S8VRQCBrbZI04zjCOc1RAA","1","Las Palmas","178","4.5"
"wjLgM9Ybe5shoUPRrGMmsQ","1","Coca Cafe","422","3.5"
"RJKSLn5-N0o6-zB7nG_ZTQ","1","Applebee's","6","2.5"
"8MSzI-4KJHpGBLiILkrtVg","1","Ichiban","79","3.5"
"anMopnoKLimdtD4miKInBw","1","North Shore Deli","23","5.0"
"72s7cTvPgI_meydNhX-JMA","1","Vincent's of Green Tree","73","3.5"
"JnRZbZ7E4VpCh83U56CPMA","1","Chop Shop Salad Shop","3","4.5"
"2CNCcHA9txth664ALX1wvA","0","Royal Caribbean","23","3.5"
"_vzNvnj8ob0hAk2QXEv3Mw","1","Main Event Entertainment","13","3.5"
"c0yPNU-BqS65u0vIKP7P0w","1","Avenue B","224","4.0"
"illl9cvvlgloor7GrIvwug","1","Max & Erma's","46","3.5"
"zXaW8C2qtFHGVTETEcUX9g","1","Cracker Barrel Old Country Store","63","4.0"
"6bR_7l9IduBaglZJbqLFWg","0","Amani Coffee House & Cafe","8","4.0"
"t5DQeB3dORfNwx9otGUrSA","1","Casey's Draft House","27","3.5"
"N8FdrKl0y_E_mUOj8VSFuA","1","Barb's Corner Kitchen","87","4.0"
"FE135tFrIhxrtAkf6-A1Rw","1","Hardee's","14","4.0"
"I4LgdWKXxla8xLxQkr_oqQ","0","Thai Bites","3","4.5"
"zpIybGTZ0RqArG8BOX0ALQ","0","Franco's Restaurant","6","3.0"
"QIELh9m9aefbDtIL_mOsMw","0","Vicky's Mexican Restaurant","8","4.0"
"CqU7SXYRo9EbMwlxrSvErA","0","1947 Tavern","75","3.5"
"GVPEk8fvR7_46_5lYch_4A","1","Salim's Middle Eastern Food Store","47","4.5"
"1RECFIhw6tdiP4l3smu6Kw","1","The Yard","206","3.5"
"CjCVFZurydHXPAM2Zu8NzA","1","Domino's Pizza","14","2.0"
"ECXHwaJW7Lc7qDlH89Syaw","1","Arby's","9","2.0"
"GDWZh4LMDiUXHcZV3XJRww","1","The Groove Cheesesteak Co","72","3.0"
"i0fAxbw4h4hMQYcitrAijA","0","The Iron Gate Inn","5","3.0"
"FnZZzxaiW3j78AlAJ4OnFg","1","Allegheny Sandwich Shoppe","32","4.0"
"dvw21oJvQ4cZCaK9aferpA","0","Sonny & Jo's","6","4.5"
"78jHxNL8wHMSq_j8KF9exA","1","Subway","5","2.0"
"5bF1zC3aEqiwYEkkdcWxKQ","1","Lock & Dam Dog Shop","16","4.5"
"7xHbnGo4MXFkBm6gYSu_xg","1","Anthony's Coal Fired Pizza","120","3.5"
"Voeq7aGDmCGMjE_SQiHwRA","1","Bakersfield","457","4.0"
"KTZjBkf_8Ijqb_4O7UR5ow","1","Istanbul Grille","62","4.5"
"leG7stzwTdc37b8Ma1TEeA","1","McDonald's","7","2.0"
"oRKyGtUsN5IcRReN7ScUwQ","1","Riviera Pizza & Pasta","29","3.5"
"Q8b36PEPL61nxeQDcLBV7g","1","Scoops in Bloomfield","40","4.0"
"sgeH1aWYynK1BQiouCTMtw","1","J & J's Family Restaurant & Catering","36","3.5"
"rgohunOzrrrgdZcxkQzCgQ","1","Huszar","22","3.5"
"br_d4kDitXax4QOb6IaXPw","0","Lone Star Steakhouse & Saloon","5","3.5"
"RMekqD2-hGWHCjXYvp7CSg","1","Perlé","43","3.5"
"5oc3Jva4wWS4O44a-0Jd8Q","0","Bread and Salt","41","3.5"
"Een2yret0IwJUpHLwcxtRg","1","Arancini House","48","4.5"
"pKC_Nxvc2gk_ovj9MJ8cSQ","1","Sarku Japan","3","3.0"
"nm5yx8yvJNJYVjaRPwjnsw","0","Misaki","44","3.0"
"v43qggsvaezDlZSC_IGJIg","1","Frank's Pizza & Chicken","18","2.5"
"mJ_ucQ2_3hfTsmCcKb-hgw","1","Sienna On The Square","200","4.0"
"JrrY4v21k7_qYxIidhi-aw","1","Kelly's Bar & Lounge","144","3.5"
"qAzOcHnWerREl678su-p0A","1","Asian Garden","17","2.5"
"Bg8xZT4-NsYLYd-WPIhgXw","0","Station Street Hot Dogs","105","3.5"
"u2s_aIR9nBJnI4AiCpCyFQ","1","O'Leary's","45","4.0"
"ijRCz1YX5Ws2UW_2G0Bz7w","1","Applebee's Neighborhood Grill & Bar","17","3.0"
"CwfeDdtVKcUEg_thGOlWAg","1","Urban Tap","78","3.5"
"r6YlsmM53fDwbRNlNl-OUQ","1","Starlite Lounge","29","3.5"
"3eivq15AzsACPuA5AyZUTA","1","The Pittsburgh PO Boy","18","4.5"
"O1ird5yRyuDFnOmYu90OoA","1","Round Corner Cantina","305","3.5"
"3mbexLtpZcopAsgWmrJjVg","0","Michelle's Diner","6","4.5"
"afdthOntL8hfhomIFX-NWg","1","Zen Asian Diner","74","3.0"
"xnmQ1-YwnQJiV4zrP2LDuw","1","Burger King","5","2.5"
"cHTQwW-xsBVfuat5IL3dsg","1","Papaya Thai Cuisine & Sushi Bar","84","3.0"
"_I-z8EJ8rpXMmjTuCr5oqQ","0","Sunset Restaurant and Grill","4","5.0"
"e80gyXsUZ7__eAuW7JEj_A","1","Antonio's Pizzeria","25","3.5"
"F0-xC1-8aVxF-VdAcdouhA","0","Hibachi Express","4","4.5"
"VSNUFYBQ_wOFmRXZ8SeQ4w","1","S&D Polish Deli","165","4.5"
"QtyvwZi6JiloDNEEH_ZxLQ","1","Bombay Gyro's and Lunch Box","26","4.0"
"UdE2E77qVQRLNxwSy9SJ3Q","1","Robbie's Super-Stuff Super-Licious Bbq Restaurant","14","4.0"
"Ltf3TUXESd0V9emwx8NXWA","1","Dive Bar and Grille","26","4.5"
"jAQwIRxZNj2zndM5V9UOpw","1","Pittsburgh Field Club","5","3.5"
"Ypsh993XXes9DZ8Cpyq5Fw","1","Everyday's A Sundae","27","4.0"
"f7_AkJ3TJHfxXJdbK4bNAA","0","C C's Home Made Food","5","4.0"
"owO2UkNKk9qrWWd_PTYLDA","1","Area 51 Bbq","14","3.5"
"YKOKwx7RgJ9SwDC5MdI2gw","1","Hook Fish & Chicken","23","3.5"
"_-W_hRQRDEqVdO1WKGa-DQ","1","Max's Allegheny Tavern","202","4.0"
"av_-ePHJwSSqMtTQbNoL7g","1","BD's Mongolian Grill","144","3.5"
"jwoEWuiXruWHUSB8DeesKA","0","Dasonii Korean Bistro","47","4.0"
"gZCpY4tmSctmHkvPipp3wg","1","Leon's Caribbean Restaurant","26","4.5"
"xZfPdAYeimiruXuGR4nSUA","1","East End Food Co-Op","97","4.5"
"w67o_AhcSU_fjVOTlbquXg","1","Gennaro's Pizza & Pub","63","3.0"
"66D9bO-p8FG01OfmfX14LA","1","Eat'n Park","31","3.0"
"1OrJ5VR2qYarPQfSRi4kOw","0","Spring Garden Inn","3","2.5"
"_XlO-uEB3ZMA19Q8Ljbipw","0","Umbrella Cafe","65","4.5"
"DKJ7Gpane3l5AYxLtZhYcg","1","Seasons","3","2.0"
"o6UJLrSQGZzUSsfCxVQryA","1","Mia Madre Trattoria","26","3.5"
"bjI3a8pqjEgz6AUfI3JHLA","0","Tyma'z Mediteranean & Middle Eastern House","15","4.0"
"xcmmTXhuMx2fZF2Bt69F4w","1","Point Brugge Café","514","4.5"
"PBmMvDows5HWIqrEVvNfQQ","1","Istanbul Sofra","295","4.5"
"3OmXBXH5pQ0esfccEqZP-A","0","Boardwalk Sandwich Shop","5","4.5"
"eNsM5ezjhPQWI6XlUGrUhw","1","Lin's Asian Fusion","89","3.5"
"rzByiKaj-bLeLz-zKNBQdg","1","Dairy Queen","17","2.0"
"YBddInm3xP6k9iOowm1EHw","1","Dinette","146","3.5"
"zKfTRI1_hGZoxk4ox8zW4A","0","TCBY Yogurt","3","4.5"
"-Lovf0jkQtvb6Y_WjDn-sw","1","Sola Pizza","29","3.5"
"0IhSOm9Vm1JkvRO6XyElGg","1","Cafe At the Lofts","11","3.5"
"Gm2JaFiMaNDP3RsYociz9w","1","BRGR Truck","13","3.5"
"Mv7N0bU56dhtoDP-m2JOow","0","Sonoma Grille","305","3.5"
"8vzMRsSIjkdjwq3u190ohw","1","Sree's Foods","50","4.0"
"M5Dc39uXDsFzcAGl_ijDzw","1","GoodFellas Restaurant & Tavern","10","4.0"
"YWLkcMOx6YmCxDlLjBG8eA","1","Great Harvest Bread Co","26","4.0"
"VxRlBe2wjtycFWSZm1orTA","1","Piper's Pub","317","4.5"
"Fozo0B-y42EhRMomR0K5vQ","1","Waffallonia","258","4.5"
"o75ipeJO4E0Pfvq39jwcQg","1","Il Burloni La Pizza E Cucina","35","4.0"
"85iB_0J9lCRI7jRtmsAlQA","1","Bobby's Lounge","6","3.0"
"RwVfX993kWTTZ3XPC9Fi2g","1","Gorman's Pub","6","4.0"
"ts4ZmG1Fde5UfQDDskR5eQ","1","Arby's","11","4.5"
"5RVbdMA1oVz7GCOIwn1Z3Q","1","Peppi's","20","4.0"
"_Oe8NDjmeYkkHFs7f8CekA","1","Chakh Le India","19","4.0"
"JkWRqZ2gSYDdt8Dw1E8oyA","0","Sojourn Catering & Deli","11","5.0"
"esF6vzW_Owwxj3s5I6nlvg","1","Di Salla's Pizza Parlor","6","4.0"
"8B1Hi9253IICz8-5Aw5qrw","1","Spork","100","4.0"
"8xrwjD-Udv7cm_emVcVo3A","1","Giovanni's Pizza & Pasta","147","3.0"
"kGGsHP9mfcxtofiswy7ItQ","1","Panera Bread","24","3.0"
"k7VQD0pbdFN0Ju0yNVrtZQ","0","The Bloomfield Sandwich Shop","42","4.0"
"Z5NhdlLCu--leud_OLcvIA","1","The Pizza Company","9","3.5"
"nMUSAPBxlvR8PBPDEsV52g","1","Lebo Subs","45","4.0"
"p2Nr4d7-MS82opzRCNkbNA","1","QDOBA Mexican Eats","7","3.5"
"Id4FhgQyoU5H7tb_qipP0w","1","Bob's Sub","21","3.5"
"aSDQk0wjskLdQRFg2TBt_A","1","Eggs-R-Us","92","4.0"
"FmBKx7mv-jdh6KJ7Vq2v5w","0","Sweet Basil La Filipiniana","12","3.5"
"ccdcyzc1oSucd-qRlnYR0w","1","New China Inn","20","2.0"
"RKVYQ00LvK0_FO6Ll7lvOg","1","Muddy Waters Oyster Bar","278","4.5"
"-ZaQKvtRGQA-4FoUE_1s4w","1","That's Amore","18","4.0"
"XUDOc980cjB0PZvVS-T6Eg","1","Jimmy Wans","89","3.5"
"BaIRfAJzaqL0VKizwlTciw","0","Feeney's Weenies","14","4.5"
"YO8sWa0wYChH6DQWnE6NFg","1","P&G's Pamela's Diner","204","3.5"
"9coZa838egYONxSdTe-wUg","1","Everest Ethnic Restaurant","27","3.5"
"MrlNl43mM8Y259tKzMj4Mw","1","Burger King","5","3.0"
"M-P129OlcSg_mxf8fK9ZWA","0","York Buffet","46","2.5"
"jZARZjPedelwxgCmVRgBQg","0","Johnny Carino's Italian Restaurant","7","4.0"
"cbddL2q8uRA38RwycB0FJg","1","Alexander's Italian Bistro","107","3.5"
"G0tUd_gFsRMGY3HXQQ3FJQ","1","Fox's Pizza Den","9","4.0"
"lTG46zyVkZOk6RAR17kqQQ","1","Chubby's Pizza & Hoagies Northside","20","2.5"
"a5mpYojV1dX7XCkAa1qq1A","1","Corelife Eatery","31","4.0"
"1JbrO_ZoY6a8R3llJHVzUQ","1","Taco Bell","15","2.5"
"XjAb0mxgCtq96pWWJjUBAg","1","Buca di Beppo Italian Restaurant","63","2.5"
"r2UzW3YrmpxxkpTOuqOdJA","1","Little Caesars","3","1.5"
"ysJo5Jdo29XOBCnKrbUKWg","1","Paris 66","203","3.5"
"eVyEkAUx0BIFf_c1MVeUhw","1","Little Nipper's Pizza","12","2.0"
"iZ8kxuXQbRS2d_HedRk55g","1","Rusty Dory Pub","16","3.5"
"D2nfOrnJ2OBlX_428sKyMg","1","Noodles & Company","67","3.0"
"rOHLBGBcWzlxdvNI6squgQ","1","Bea Taco Town","66","4.0"
"GnFvPN1sCMbho2ItzuPemw","1","Domino's Pizza","21","2.0"
"WXd7r6Yvjxhyo1L6R3lQMA","1","Mario's South Side Saloon","84","3.0"
"sH3zUEyNXNYzuaU9UomKqA","0","Burma-Tokyo","38","4.0"
"WSAN2er3DhaZ8ybNStxCbw","1","The Isaly Company","26","4.0"
"0tsl6aGhI-4nJgeVRfC3HQ","0","Mr. Beaners Drive-Thru Weiners","6","4.0"
"9d2wp4ddmkFSnUWjLv0mTQ","0","Folino's Ristorante","7","3.5"
"rreIYrzI9U052p7nN_qogA","1","Pittsburgh Poke","74","4.5"
"odfX0wO7fOyqa8oobxh96w","1","Fu Lai Chinese Restaurant","33","2.5"
"dsN2yntj3IGJ46U0x6DvwQ","0","Shootz Cafe & Billiards","5","4.0"
"qME1CvFxSrhqE6-YGcp3Rw","1","Steel Cactus","120","3.0"
"S2icYFHPsV_OSCvbI3YiTg","1","Fresh Corner","3","3.5"
"hUCujBvgttk5jNh_uQwi2Q","1","Spak Brothers Pizza and More","219","4.0"
"jhP9rUsV-KvgHu1n--7Q3w","1","Khoo's Garden","21","3.5"
"8mx_TpMhpFLdQi_K5aPdOg","1","Bruegger's Bagels","27","2.5"
"VVbp-2Bs5_MGrjboTwpSRA","1","Venice Pizzeria","12","4.0"
"6jt3D5qCzlcGSdHZAeczxA","0","Dowe's on 9th","3","4.0"
"DzVv_g6xsLbMh66HtiZK3A","1","Coal Hill Steakhouse at Grandview Saloon","43","2.0"
"lPljcKGwLlcwkLT5cl0yDg","1","Bruegger's Bagels","14","3.5"
"5WMIvoMx3l1vn1uJ3HZB6Q","1","Subway","3","3.0"
"7WHwaWg5uW3oWsEXLzQ25w","1","Groceria Merante","26","5.0"
"5kA4hmzNNWGGrwvoiGnIrg","0","Tango Cafe","9","4.5"
"iuIkzvQRb4DVWOMhE4GI3g","1","Ya Fei","70","3.5"
